country,code,year,kcal_per_day,name,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017,component,share
Jamaica,jam,1990,2641,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6536198409693298
Jamaica,jam,1991,2578,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.650011636927851
Jamaica,jam,1992,2626,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6605940594059406
Jamaica,jam,1993,2706,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6513784183296378
Jamaica,jam,1994,2717,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6673573794626426
Jamaica,jam,1995,2684,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6581594634873323
Jamaica,jam,1996,2717,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6444276775855724
Jamaica,jam,1997,2697,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6301408972932888
Jamaica,jam,1998,2710,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6345608856088562
Jamaica,jam,1999,2725,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6305504587155963
Jamaica,jam,2000,2729,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6304910223525101
Jamaica,jam,2001,2798,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6285167977126519
Jamaica,jam,2002,2795,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6230161001788909
Jamaica,jam,2003,2810,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.618423487544484
Jamaica,jam,2004,2792,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6091797994269341
Jamaica,jam,2005,2795,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.61191771019678
Jamaica,jam,2006,2792,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6104799426934098
Jamaica,jam,2007,2791,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6036151916875672
Jamaica,jam,2008,2747,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6317546414270113
Jamaica,jam,2009,2749,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6441615132775554
Jamaica,jam,2010,2762,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6308979000724113
Jamaica,jam,2011,2768,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6461705202312138
Jamaica,jam,2012,2754,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.634880174291939
Jamaica,jam,2013,2746,Jamaica,americas,america_north,america,g77,18.16667,-77.25,18/9/1962,Latin America & Caribbean,Upper middle income,Carbo share,0.6308594319009468
Japan,jpn,1990,2948,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.6149118046132972
Japan,jpn,1991,2934,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.6120006816632583
Japan,jpn,1992,2943,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.6100747536527353
Japan,jpn,1993,2926,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.6070676691729323
Japan,jpn,1994,2932,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.6029604365620737
Japan,jpn,1995,2920,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.6023561643835617
Japan,jpn,1996,2963,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5953999325008438
Japan,jpn,1997,2938,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.595571817562968
Japan,jpn,1998,2895,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5944559585492228
Japan,jpn,1999,2897,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5938142906454953
Japan,jpn,2000,2899,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5868264918937565
Japan,jpn,2001,2889,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.586060920733818
Japan,jpn,2002,2853,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5883245706274097
Japan,jpn,2003,2842,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5880752990851513
Japan,jpn,2004,2842,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5852111189303307
Japan,jpn,2005,2829,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.581106398020502
Japan,jpn,2006,2778,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5804175665946725
Japan,jpn,2007,2817,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5869364572239972
Japan,jpn,2008,2734,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5774103877103146
Japan,jpn,2009,2675,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5821869158878504
Japan,jpn,2010,2685,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5761080074487895
Japan,jpn,2011,2712,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5817957227138643
Japan,jpn,2012,2740,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5841788321167883
Japan,jpn,2013,2726,Japan,asia,east_asia_pacific,east_asia_pacific,oecd,35.68536,139.75309,18/12/1956,East Asia & Pacific,High income,Carbo share,0.5853558327219369
Jordan,jor,1990,2771,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6776326236015879
Jordan,jor,1991,2822,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6496775336640681
Jordan,jor,1992,2739,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6479189485213582
Jordan,jor,1993,2727,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.619009900990099
Jordan,jor,1994,2630,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6367946768060836
Jordan,jor,1995,2687,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.639240788983997
Jordan,jor,1996,2659,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6546934937946596
Jordan,jor,1997,2748,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6332132459970887
Jordan,jor,1998,2727,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6282948294829482
Jordan,jor,1999,2657,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6500489273616862
Jordan,jor,2000,2727,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.63008434176751
Jordan,jor,2001,2839,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6176364917224375
Jordan,jor,2002,2938,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6089346494213751
Jordan,jor,2003,3076,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6449707412223668
Jordan,jor,2004,3122,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6023350416399744
Jordan,jor,2005,3119,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6299743507534467
Jordan,jor,2006,3153,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6311576276562004
Jordan,jor,2007,3123,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6218091578610311
Jordan,jor,2008,3072,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6372884114583334
Jordan,jor,2009,3099,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6281219748305905
Jordan,jor,2010,3104,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6142203608247423
Jordan,jor,2011,3139,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6060719974514177
Jordan,jor,2012,3141,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6092231773320599
Jordan,jor,2013,3100,Jordan,asia,asia_west,middle_east_north_africa,g77,31,36,14/12/1955,Middle East & North Africa,Lower middle income,Carbo share,0.6067193548387096
Kazakhstan,kaz,1990,3372,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.591791221826809
Kazakhstan,kaz,1991,3032,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.603881926121372
Kazakhstan,kaz,1992,2945,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6314363327674023
Kazakhstan,kaz,1993,2946,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6288051595383571
Kazakhstan,kaz,1994,2945,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6288013582342954
Kazakhstan,kaz,1995,2871,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6419784047370254
Kazakhstan,kaz,1996,2863,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6543241355221795
Kazakhstan,kaz,1997,2855,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6704413309982487
Kazakhstan,kaz,1998,2726,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6660931768158473
Kazakhstan,kaz,1999,2743,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6590193219103172
Kazakhstan,kaz,2000,2807,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6406733167082294
Kazakhstan,kaz,2001,2890,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6305501730103806
Kazakhstan,kaz,2002,2935,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.619366269165247
Kazakhstan,kaz,2003,2973,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6066599394550959
Kazakhstan,kaz,2004,2979,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.6036018798254448
Kazakhstan,kaz,2005,3033,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.5667787668974612
Kazakhstan,kaz,2006,3073,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.5585421412300684
Kazakhstan,kaz,2007,3161,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.5483865865232521
Kazakhstan,kaz,2008,3186,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.5385593220338982
Kazakhstan,kaz,2009,3153,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.538896289248335
Kazakhstan,kaz,2010,3143,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.5468628698695513
Kazakhstan,kaz,2011,3207,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.5134424695977549
Kazakhstan,kaz,2012,3187,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.510112958895513
Kazakhstan,kaz,2013,3264,Kazakhstan,asia,asia_west,europe_central_asia,others,48,68,2/3/1992,Europe & Central Asia,Upper middle income,Carbo share,0.5109313725490197
Kenya,ken,1990,2043,Kenya,africa,africa_sub_saharan,sub_saharan_africa,g77,1,38,16/12/1963,Sub-Saharan Africa,Lower middle income,Carbo share,0.6816495349975525
Kenya,ken,1991,2025,Kenya,africa,africa_sub_saharan,sub_saharan_africa,g77,1,38,16/12/1963,Sub-Saharan Africa,Lower middle income,Carbo share,0.6785283950617284
Kenya,ken,1992,1927,Kenya,africa,africa_sub_saharan,sub_saharan_africa,g77,1,38,16/12/1963,Sub-Saharan Africa,Lower middle income,Carbo share,0.6766943435391801
Kenya,ken,1993,1886,Kenya,africa,africa_sub_saharan,sub_saharan_africa,g77,1,38,16/12/1963,Sub-Saharan Africa,Lower middle income,Carbo share,0.6752067868504772
Kenya,ken,1994,2057,Kenya,africa,africa_sub_saharan,sub_saharan_africa,g77,1,38,16/12/1963,Sub-Saharan Africa,Lower middle income,Carbo share,0.6834613514827419
Kenya,ken,1995,2055,Kenya,africa,africa_sub_saharan,sub_saharan_africa,g77,1,38,16/12/1963,Sub-Saharan Africa,Lower middle income,Carbo share,0.6735133819951338
Kenya,ken,1996,2051,Kenya,africa,africa_sub_saharan,sub_saharan_africa,g77,1,38,16/12/1963,Sub-Saharan Africa,Lower middle income,Carbo share,0.6773232569478304
Kenya,ken,1997,2017,Kenya,africa,africa_sub_saharan,sub_saharan_africa,g77,1,38,16/12/1963,Sub-Saharan Africa,Lower middle income,Carbo share,0.6766385721368369
Kenya,ken,1998,2049,Kenya,africa,africa_sub_saharan,sub_saharan_africa,g77,1,38,16/12/1963,Sub-Saharan Africa,Lower middle income,Carbo share,0.6801708150317228
